14:09:12 INFO  application.ApplicationManager - Start browser CHROME
14:09:13 INFO  tests.TestBase - ==================================
14:09:13 INFO  tests.TestBase - Start on method - remove1OneContact
14:09:13 INFO  tests.TestBase - Start test with Data - []
14:09:13 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:09:13 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:09:13 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:09:13 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:09:13 INFO  application.MyListener - Start find element by --> By.xpath: //a[.='LOGIN']
14:09:13 INFO  application.MyListener - The element --> By.xpath: //a[.='LOGIN'] was found
14:09:13 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Email']
14:09:13 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Email'] was found
14:09:13 INFO  application.MyListener - Start find element by --> By.xpath: //input[@placeholder='Password']
14:09:13 INFO  application.MyListener - The element --> By.xpath: //input[@placeholder='Password'] was found
14:09:14 INFO  application.MyListener - Start find element by --> By.xpath: //button[.=' Login']
14:09:14 INFO  application.MyListener - The element --> By.xpath: //button[.=' Login'] was found
14:09:15 INFO  application.MyListener - Start find element by --> By.cssSelector: .contact-item_card__2SOIM
14:09:15 INFO  application.MyListener - The element --> By.cssSelector: .contact-item_card__2SOIM was found
14:09:15 INFO  application.MyListener - Start find element by --> By.xpath: //button[.='Remove']
14:09:15 INFO  application.MyListener - The element --> By.xpath: //button[.='Remove'] was found
14:09:15 INFO  tests.TestBase - End off method - remove1OneContact
